Word_Offset	Word	POS	Sense_no	Gloss	Class	Prediction_Value	EndMarker(##)
1532	संवर्द्धित	ADJECTIVE	2	बढ़ाया हुआ 	neutral	0.988	##
1532	संवर्द्धित	ADJECTIVE	3	बढ़ा हुआ 	neutral	0.991	##
2117	संवर्धक	ADJECTIVE	1	बढ़ाने वाला या जिसकी वज़ह से वृद्धि हो 	present	0.896	##
1532	संवर्धित	ADJECTIVE	1	पाला पोसा या देखभाल किया हुआ 	neutral	0.555	##
1532	संवर्धित	ADJECTIVE	2	बढ़ाया हुआ 	neutral	0.988	##
1532	संवर्धित	ADJECTIVE	3	बढ़ा हुआ 	neutral	0.991	##
34169	संवादशील	ADJECTIVE	1	संवाद या बातचीत करने वाला 	neutral	0.991	##
10063	संविधानिक	ADJECTIVE	1	संविधान या किसी संस्था के नियमों से संबंध रखने वाला 	future	0.796	##
10063	संविधानीय	ADJECTIVE	1	संविधान या किसी संस्था के नियमों से संबंध रखने वाला 	future	0.796	##
2113	संवृत	ADJECTIVE	1	जो किसी वस्तु आदि से ढका हुआ हो 	present	0.645	##
2113	संवृत	ADJECTIVE	2	जो रुँधा या रुका हुआ हो 	present	0.993	##
2113	संवृत	ADJECTIVE	4	जो लपेटा हुआ हो 	present	0.995	##
2113	संवृत	ADJECTIVE	5	जो दबाया हुआ हो 	present	0.996	##
8	संवृत्त	ADJECTIVE	1	जो पैदा हुआ हो या जिसने जन्म लिया हो 	present	0.999	##
10063	संवैधानिक	ADJECTIVE	1	संविधान या किसी संस्था के नियमों से संबंध रखने वाला 	future	0.796	##
3801	संशोधित	ADJECTIVE	1	अच्छी तरह से साफ़ किया हुआ 	neutral	0.831	##
3801	संशोधित	ADJECTIVE	2	जिसमें संशोधन हुआ है 	neutral	0.871	##
3078	संश्लिष्ट	ADJECTIVE	1	मिलाया हुआ 	neutral	0.988	##
3078	संश्लिष्ट	ADJECTIVE	2	जो जुड़ा, सटा या लगा हुआ हो 	present	0.981	##
3078	संश्लिष्ट	ADJECTIVE	3	किसी से या किसी में मिला हुआ या युक्त 	future	0.721	##
3078	संश्लिष्ट	ADJECTIVE	4	आलिंगन किया हुआ 	neutral	0.776	##
2129	संसक्त	ADJECTIVE	1	जो किसी कार्य या विषय में लीन या पूरी तरह से लगा हुआ हो 	past	0.581	##
2129	संसक्त	ADJECTIVE	2	जो जुड़ा, सटा या लगा हुआ हो 	present	0.981	##
12496	संसर्गजन्य	ADJECTIVE	1	संसर्ग या छूत से फैलने वाला या जिसका संक्रमण होता हो (रोग) 	present	0.989	##
29	संसिद्ध	ADJECTIVE	6	भली-भाँति किया हुआ 	neutral	0.806	##
29	संसिद्ध	ADJECTIVE	7	अच्छी तरह से पका हुआ (भोजन) 	neutral	0.99	##
15559	संसूचित	ADJECTIVE	1	जिसकी सूचना दी गई हो या जो सूचित किया हुआ हो 	present	0.99	##
819	संसृष्ट	ADJECTIVE	1	संग्रह किया हुआ 	neutral	0.751	##
819	संसृष्ट	ADJECTIVE	2	जो जुड़ा, सटा या लगा हुआ हो 	present	0.981	##
819	संसृष्ट	ADJECTIVE	3	किसी से या किसी में मिला हुआ या युक्त 	future	0.721	##
819	संसृष्ट	ADJECTIVE	4	किसी के अंदर छिपा,समाया, मिला या गया हुआ 	present	0.616	##
26281	संस्कारी	ADJECTIVE	1	संस्कार पाया हुआ या संस्कार से पूर्ण 	neutral	0.931	##
1806	संस्कृत	ADJECTIVE	1	जिसका परिष्करण हुआ हो या किया गया हो 	present	1	##
1806	संस्कृत	ADJECTIVE	3	जिसका उपनयन संस्कार हुआ हो 	present	0.998	##
819	संहृत	ADJECTIVE	1	संग्रह किया हुआ 	neutral	0.751	##
4829	सकर्मक	ADJECTIVE	1	जो किसी क्रिया में लगा हुआ हो 	present	0.875	##
21624	सकुल्य	ADJECTIVE	1	समान गोत्र वाला 	neutral	0.993	##
4829	सक्रिय	ADJECTIVE	1	जो किसी क्रिया में लगा हुआ हो 	present	0.875	##
3992	सख्तज़बान	ADJECTIVE	1	जिसकी बोली कड़वी हो या कटु बोलने वाला 	present	0.908	##
21624	सगोत्री	ADJECTIVE	1	समान गोत्र वाला 	neutral	0.993	##
21624	सगोत्रीय	ADJECTIVE	1	समान गोत्र वाला 	neutral	0.993	##
1328	सघन	ADJECTIVE	2	पास-पास बसा हुआ 	neutral	0.975	##
1328	सघन	ADJECTIVE	3	बड़े पैमाने पर किया जाने वाला या होने वाला 	future	0.997	##
13939	सघोष	ADJECTIVE	1	जिसका उच्चारण करते समय स्वरतंत्रियाँ झंकृत होती हों 	present	0.463	##
2235	सङ्कुल	ADJECTIVE	1	जो पूरी तरह से पूर्ण या भरा हुआ हो या जिसमें कोई कमी न हो 	present	0.976	##
2594	सचेत	ADJECTIVE	1	चेतना से भरा हुआ या जिसमें चेतना हो 	present	0.955	##
2594	सचेतन	ADJECTIVE	1	चेतना से भरा हुआ या जिसमें चेतना हो 	present	0.955	##
247	सच्चा	ADJECTIVE	2	चित्त में सद्वृत्ति या अच्छी नीयत रखने वाला, चोरी या छल-कपट न करने वाला 	neutral	0.421	##
247	सच्चा	ADJECTIVE	3	जो वास्तव में हो या हुआ हो या बिल्कुल ठीक 	present	0.993	##
4133	सजल	ADJECTIVE	1	जो अश्रु से भरा हुआ हो 	present	0.995	##
9069	सज़ा-याफता	ADJECTIVE	1	जिसे दंड मिला हो या सज़ा पाया हुआ 	present	0.983	##
9069	सज़ायाफ़ता	ADJECTIVE	1	जिसे दंड मिला हो या सज़ा पाया हुआ 	present	0.983	##
9069	सज़ायाफ़्ता	ADJECTIVE	1	जिसे दंड मिला हो या सज़ा पाया हुआ 	present	0.983	##
9069	सज़ायाफ्ता	ADJECTIVE	1	जिसे दंड मिला हो या सज़ा पाया हुआ 	present	0.983	##
9069	सज़ायाब	ADJECTIVE	1	जिसे दंड मिला हो या सज़ा पाया हुआ 	present	0.983	##
6870	सज़िल्द	ADJECTIVE	1	जिसकी जिल्द बँधी हो या जिल्द वाला 	present	0.915	##
5324	सजा-धजा	ADJECTIVE	1	जो साज-श्रृंगार किया हो 	present	0.998	##
9069	सजा-याफता	ADJECTIVE	1	जिसे दंड मिला हो या सज़ा पाया हुआ 	present	0.983	##
5324	सजा_धजा	ADJECTIVE	1	जो साज-श्रृंगार किया हो 	present	0.998	##
37116	सजा_हुआ	ADJECTIVE	1	किसी चीज से सजा या सजाया हुआ 	neutral	0.917	##
37116	सजाया_हुआ	ADJECTIVE	1	किसी चीज से सजा या सजाया हुआ 	neutral	0.917	##
9069	सजायाफता	ADJECTIVE	1	जिसे दंड मिला हो या सज़ा पाया हुआ 	present	0.983	##
9069	सजायाफ्ता	ADJECTIVE	1	जिसे दंड मिला हो या सज़ा पाया हुआ 	present	0.983	##
13208	सजावटी	ADJECTIVE	2	जो केवल सजावट या सजाने के उद्देश्य से किया गया हो या जो सजा हुआ हो पर उसका कोई उपयोगी उद्देश्य न हो 	present	0.986	##
6870	सजिल्द	ADJECTIVE	1	जिसकी जिल्द बँधी हो या जिल्द वाला 	present	0.915	##
1354	सजीव	ADJECTIVE	1	जीता हुआ या जिसमें प्राण हो 	present	0.965	##
3351	सज्जित	ADJECTIVE	1	जो वस्त्र, गहने आदि धारण किया हो 	present	0.967	##
3351	सज्जित	ADJECTIVE	2	जो साज-श्रृंगार किया हो 	present	0.998	##
1177	सञ्चारी	ADJECTIVE	2	संसर्ग या छूत से फैलने वाला या जिसका संक्रमण होता हो (रोग) 	present	0.989	##
