INSTANCE NO	PREDICTION VALUE	Tense	ITERATION NO
7972	0.988	atemporal	3time3
13433	0.989	atemporal	3time3
14968	0.987	atemporal	3time3
1160	0.994	atemporal	3time3
9698	0.984	atemporal	3time3
13139	0.898	neutral	3time3
7890	0.674	present	3time3
12814	0.988	atemporal	3time3
12109	0.986	atemporal	3time3
3222	0.985	atemporal	3time3
10660	0.99	atemporal	3time3
11772	0.986	atemporal	3time3
3125	0.985	atemporal	3time3
4469	0.991	atemporal	3time3
10275	0.987	atemporal	3time3
3404	0.986	atemporal	3time3
258	0.719	future	3time3
2351	0.984	atemporal	3time3
12482	0.994	atemporal	3time3
13599	0.984	atemporal	3time3
7527	0.985	atemporal	3time3
6744	0.987	atemporal	3time3
7846	0.988	atemporal	3time3
9090	0.989	atemporal	3time3
3621	0.988	atemporal	3time3
8816	0.992	atemporal	3time3
10727	0.667	present	3time3
2814	0.986	atemporal	3time3
7693	0.992	atemporal	3time3
12767	0.737	future	3time3
4607	0.988	atemporal	3time3
1666	0.986	atemporal	3time3
2357	0.987	atemporal	3time3
11575	0.988	atemporal	3time3
2876	0.866	neutral	3time3
10587	0.987	atemporal	3time3
7437	0.984	atemporal	3time3
2569	0.985	atemporal	3time3
6994	0.984	atemporal	3time3
5136	0.992	atemporal	3time3
8534	0.985	atemporal	3time3
7554	0.987	atemporal	3time3
10560	0.985	atemporal	3time3
2243	0.764	future	3time3
11160	0.985	atemporal	3time3
11459	0.995	atemporal	3time3
7553	0.711	future	3time3
8997	0.989	atemporal	3time3
12208	0.988	atemporal	3time3
5149	0.988	atemporal	3time3
14337	0.986	atemporal	3time3
9197	0.987	atemporal	3time3
8482	0.985	atemporal	3time3
6955	0.883	neutral	3time3
746	0.989	atemporal	3time3
6818	0.987	atemporal	3time3
12190	0.985	atemporal	3time3
5782	0.991	atemporal	3time3
12776	0.99	atemporal	3time3
12179	0.989	atemporal	3time3
22	0.987	atemporal	3time3
2277	0.987	atemporal	3time3
5912	0.985	atemporal	3time3
2245	0.987	atemporal	3time3
13326	0.871	neutral	3time3
3549	0.985	atemporal	3time3
14473	0.667	present	3time3
4883	0.72	present	3time3
13258	0.987	atemporal	3time3
12901	0.99	atemporal	3time3
6941	0.988	atemporal	3time3
8983	0.984	atemporal	3time3
4472	0.985	atemporal	3time3
11172	0.712	future	3time3
12759	0.987	atemporal	3time3
6115	0.985	atemporal	3time3
11676	0.985	atemporal	3time3
9828	0.985	atemporal	3time3
1456	0.987	atemporal	3time3
5592	0.987	atemporal	3time3
8980	0.989	atemporal	3time3
7601	0.984	atemporal	3time3
179	0.67	present	3time3
3083	0.884	neutral	3time3
7255	0.988	atemporal	3time3
11427	0.986	atemporal	3time3
1235	0.986	atemporal	3time3
14642	0.987	atemporal	3time3
588	0.987	atemporal	3time3
5833	0.987	atemporal	3time3
14576	0.987	atemporal	3time3
7303	0.991	atemporal	3time3
6151	0.995	atemporal	3time3
7429	0.989	atemporal	3time3
2110	0.988	atemporal	3time3
8033	0.987	atemporal	3time3
2565	0.987	atemporal	3time3
4276	0.985	atemporal	3time3
3850	0.985	atemporal	3time3
12195	0.987	atemporal	3time3
917	0.987	atemporal	3time3
2222	0.987	atemporal	3time3
3811	0.984	atemporal	3time3
8322	0.991	atemporal	3time3
9368	0.988	atemporal	3time3
11135	0.987	atemporal	3time3
943	0.984	atemporal	3time3
12246	0.986	atemporal	3time3
1715	0.986	atemporal	3time3
12930	0.987	atemporal	3time3
7228	0.988	atemporal	3time3
11872	0.987	atemporal	3time3
13212	0.987	atemporal	3time3
878	0.736	present	3time3
4087	0.99	atemporal	3time3
9839	0.984	atemporal	3time3
262	0.79	present	3time3
1088	0.626	past	3time3
1789	0.986	atemporal	3time3
11156	0.989	atemporal	3time3
1300	0.987	atemporal	3time3
6344	0.984	atemporal	3time3
5296	0.884	neutral	3time3
13267	0.986	atemporal	3time3
6228	0.988	atemporal	3time3
8384	0.989	atemporal	3time3
7411	0.986	atemporal	3time3
5195	0.987	atemporal	3time3
3239	0.985	atemporal	3time3
4759	0.986	atemporal	3time3
4409	0.989	atemporal	3time3
12441	0.987	atemporal	3time3
9426	0.891	neutral	3time3
9093	0.985	atemporal	3time3
13865	0.666	past	3time3
5575	0.985	atemporal	3time3
310	0.984	atemporal	3time3
2246	0.987	atemporal	3time3
13702	0.723	future	3time3
8573	0.986	atemporal	3time3
3215	0.992	atemporal	3time3
3989	0.739	future	3time3
13902	0.987	atemporal	3time3
3260	0.985	atemporal	3time3
5643	0.993	atemporal	3time3
14672	0.985	atemporal	3time3
13505	0.987	atemporal	3time3
9366	0.987	atemporal	3time3
4989	0.765	future	3time3
6982	0.986	atemporal	3time3
10116	0.987	atemporal	3time3
9495	0.987	atemporal	3time3
11787	0.636	past	3time3
6266	0.986	atemporal	3time3
4913	0.988	atemporal	3time3
13260	0.985	atemporal	3time3
5549	0.987	atemporal	3time3
3727	0.629	past	3time3
4381	0.797	future	3time3
8724	0.985	atemporal	3time3
12939	0.989	atemporal	3time3
12511	0.989	atemporal	3time3
2822	0.988	atemporal	3time3
1360	0.993	atemporal	3time3
8692	0.665	present	3time3
3390	0.985	atemporal	3time3
5192	0.721	future	3time3
850	0.985	atemporal	3time3
142	0.987	atemporal	3time3
2935	0.989	atemporal	3time3
13563	0.989	atemporal	3time3
6250	0.987	atemporal	3time3
14788	0.984	atemporal	3time3
11514	0.985	atemporal	3time3
9483	0.989	atemporal	3time3
4705	0.988	atemporal	3time3
10006	0.988	atemporal	3time3
3954	0.984	atemporal	3time3
539	0.984	atemporal	3time3
2093	0.986	atemporal	3time3
10255	0.986	atemporal	3time3
13972	0.99	atemporal	3time3
11558	0.986	atemporal	3time3
3533	0.987	atemporal	3time3
9345	0.99	atemporal	3time3
13448	0.989	atemporal	3time3
4512	0.988	atemporal	3time3
9154	0.667	past	3time3
13045	0.987	atemporal	3time3
13639	0.994	atemporal	3time3
8939	0.614	past	3time3
2336	0.99	atemporal	3time3
10295	0.987	atemporal	3time3
6536	0.985	atemporal	3time3
72	0.985	atemporal	3time3
133	0.984	atemporal	3time3
13557	0.987	atemporal	3time3
634	0.984	atemporal	3time3
6770	0.984	atemporal	3time3
10871	0.988	atemporal	3time3
8860	0.716	future	3time3
4583	0.994	atemporal	3time3
2291	0.985	atemporal	3time3
13038	0.988	atemporal	3time3
9280	0.986	atemporal	3time3
12920	0.993	atemporal	3time3
4172	0.668	present	3time3
5616	0.995	atemporal	3time3
8290	0.985	atemporal	3time3
13177	0.667	present	3time3
3812	0.744	future	3time3
9687	0.986	atemporal	3time3
3345	0.736	future	3time3
3756	0.985	atemporal	3time3
10627	0.617	past	3time3
13883	0.984	atemporal	3time3
13474	0.991	atemporal	3time3
4312	0.985	atemporal	3time3
11293	0.731	future	3time3
12702	0.991	atemporal	3time3
8059	0.986	atemporal	3time3
459	0.677	past	3time3
10427	0.985	atemporal	3time3
4605	0.634	past	3time3
3968	0.987	atemporal	3time3
11461	0.987	atemporal	3time3
12715	0.992	atemporal	3time3
1482	0.986	atemporal	3time3
4665	0.988	atemporal	3time3
14664	0.985	atemporal	3time3
4853	0.803	future	3time3
8170	0.987	atemporal	3time3
12706	0.903	neutral	3time3
10730	0.991	atemporal	3time3
2946	0.955	neutral	3time3
4800	0.985	atemporal	3time3
5955	0.985	atemporal	3time3
5293	0.987	atemporal	3time3
5384	0.993	atemporal	3time3
7979	0.989	atemporal	3time3
7666	0.988	atemporal	3time3
9066	0.989	atemporal	3time3
8881	0.866	neutral	3time3
5602	0.989	atemporal	3time3
1578	0.632	past	3time3
9252	0.985	atemporal	3time3
9492	0.988	atemporal	3time3
10114	0.987	atemporal	3time3
8244	0.988	atemporal	3time3
2789	0.984	atemporal	3time3
5847	0.716	future	3time3
10888	0.984	atemporal	3time3
3781	0.984	atemporal	3time3
3298	0.984	atemporal	3time3
12406	0.985	atemporal	3time3
915	0.984	atemporal	3time3
2217	0.869	neutral	3time3
7524	0.986	atemporal	3time3
9802	0.987	atemporal	3time3
8113	0.989	atemporal	3time3
6112	0.918	neutral	3time3
7538	0.984	atemporal	3time3
10179	0.985	atemporal	3time3
499	0.987	atemporal	3time3
6205	0.987	atemporal	3time3
13598	0.723	future	3time3
11393	0.987	atemporal	3time3
5870	0.984	atemporal	3time3
14584	0.985	atemporal	3time3
11550	0.984	atemporal	3time3
1818	0.986	atemporal	3time3
5533	0.987	atemporal	3time3
7711	0.985	atemporal	3time3
6264	0.76	future	3time3
6234	0.987	atemporal	3time3
11876	0.986	atemporal	3time3
8942	0.989	atemporal	3time3
6642	0.987	atemporal	3time3
13996	0.987	atemporal	3time3
7242	0.691	present	3time3
8612	0.603	past	3time3
10353	0.882	neutral	3time3
2902	0.986	atemporal	3time3
213	0.987	atemporal	3time3
8766	0.987	atemporal	3time3
4891	0.986	atemporal	3time3
13798	0.989	atemporal	3time3
5139	0.985	atemporal	3time3
8955	0.987	atemporal	3time3
3104	0.664	present	3time3
5097	0.643	past	3time3
14841	0.988	atemporal	3time3
5513	0.984	atemporal	3time3
10766	0.987	atemporal	3time3
6943	0.992	atemporal	3time3
13649	0.984	atemporal	3time3
1315	0.989	atemporal	3time3
7771	0.985	atemporal	3time3
981	0.991	atemporal	3time3
11540	0.989	atemporal	3time3
207	0.687	present	3time3
9586	0.644	past	3time3
2469	0.987	atemporal	3time3
14075	0.985	atemporal	3time3
13426	0.991	atemporal	3time3
2639	0.991	atemporal	3time3
1128	0.986	atemporal	3time3
3919	0.985	atemporal	3time3
4306	0.987	atemporal	3time3
13514	0.987	atemporal	3time3
361	0.994	atemporal	3time3
5185	0.987	atemporal	3time3
14785	0.984	atemporal	3time3
13765	0.989	atemporal	3time3
11877	0.987	atemporal	3time3
2484	0.985	atemporal	3time3
11109	0.984	atemporal	3time3
9020	0.607	past	3time3
3257	0.985	atemporal	3time3
7679	0.986	atemporal	3time3
1132	0.621	past	3time3
100	0.994	atemporal	3time3
3566	0.994	atemporal	3time3
5354	0.985	atemporal	3time3
6561	0.99	atemporal	3time3
12745	0.987	atemporal	3time3
804	0.685	present	3time3
7784	0.987	atemporal	3time3
10344	0.889	neutral	3time3
1614	0.773	future	3time3
3003	0.989	atemporal	3time3
7959	0.615	past	3time3
6490	0.984	atemporal	3time3
8144	0.985	atemporal	3time3
11431	0.981	neutral	3time3
11053	0.987	atemporal	3time3
1152	0.984	atemporal	3time3
12848	0.987	atemporal	3time3
5469	0.985	atemporal	3time3
4323	0.987	atemporal	3time3
10306	0.727	future	3time3
3099	0.985	atemporal	3time3
6352	0.669	present	3time3
5903	0.988	atemporal	3time3
1123	0.989	atemporal	3time3
195	0.985	atemporal	3time3
4562	0.988	atemporal	3time3
7578	0.991	atemporal	3time3
5230	0.628	past	3time3
9158	0.989	atemporal	3time3
5881	0.989	atemporal	3time3
705	0.991	atemporal	3time3
3528	0.679	present	3time3
13997	0.986	atemporal	3time3
12844	0.985	atemporal	3time3
881	0.987	atemporal	3time3
14103	0.663	past	3time3
14751	0.987	atemporal	3time3
4769	0.987	atemporal	3time3
8067	0.89	neutral	3time3
6175	0.898	neutral	3time3
7041	0.986	atemporal	3time3
10149	0.987	atemporal	3time3
14077	0.989	atemporal	3time3
4210	0.986	atemporal	3time3
223	0.985	atemporal	3time3
6593	0.987	atemporal	3time3
1288	0.985	atemporal	3time3
12575	0.891	neutral	3time3
139	0.995	atemporal	3time3
326	0.895	neutral	3time3
14474	0.871	neutral	3time3
11184	0.985	atemporal	3time3
7169	0.887	neutral	3time3
12973	0.985	atemporal	3time3
7128	0.747	future	3time3
6430	0.904	neutral	3time3
12042	0.986	atemporal	3time3
12104	0.987	atemporal	3time3
2750	0.984	atemporal	3time3
14370	0.984	atemporal	3time3
6368	0.984	atemporal	3time3
7473	0.984	atemporal	3time3
6707	0.986	atemporal	3time3
1237	0.722	future	3time3
11382	0.71	present	3time3
INSTANCE NO	PREDICTION VALUE	Tense	ITERATION NO
5379	0.987	atemporal	4time3
8400	0.994	atemporal	4time3
13328	0.624	past	4time3
13378	0.994	atemporal	4time3
6905	0.993	atemporal	4time3
13119	0.993	atemporal	4time3
13159	0.989	atemporal	4time3
14973	0.989	atemporal	4time3
10592	0.987	atemporal	4time3
14823	0.988	atemporal	4time3
12397	0.994	atemporal	4time3
7611	0.622	past	4time3
12529	0.987	atemporal	4time3
13517	0.99	atemporal	4time3
10933	0.987	atemporal	4time3
10755	0.923	neutral	4time3
13086	0.989	atemporal	4time3
9135	0.987	atemporal	4time3
6110	0.991	atemporal	4time3
3161	0.991	atemporal	4time3
4693	0.988	atemporal	4time3
6791	0.987	atemporal	4time3
11637	0.99	atemporal	4time3
4952	0.989	atemporal	4time3
5349	0.987	atemporal	4time3
13671	0.987	atemporal	4time3
7497	0.992	atemporal	4time3
14075	0.94	neutral	4time3
8229	0.986	atemporal	4time3
14638	0.991	atemporal	4time3
12553	0.987	atemporal	4time3
3792	0.987	atemporal	4time3
3767	0.99	atemporal	4time3
11293	0.93	future	4time3
14547	0.987	atemporal	4time3
264	0.991	atemporal	4time3
2882	0.989	atemporal	4time3
6962	0.988	atemporal	4time3
10482	0.988	atemporal	4time3
14867	0.986	atemporal	4time3
6651	0.987	atemporal	4time3
12401	0.993	atemporal	4time3
7356	0.993	atemporal	4time3
4972	0.635	past	4time3
10184	0.987	atemporal	4time3
14072	0.991	atemporal	4time3
1100	0.937	future	4time3
8486	0.995	atemporal	4time3
7472	0.99	atemporal	4time3
8104	0.924	neutral	4time3
4405	0.987	atemporal	4time3
13692	0.988	atemporal	4time3
6794	0.988	atemporal	4time3
14042	0.78	present	4time3
6095	0.991	atemporal	4time3
2192	0.986	atemporal	4time3
7792	0.988	atemporal	4time3
2284	0.789	present	4time3
4432	0.989	atemporal	4time3
557	0.993	atemporal	4time3
12046	0.991	atemporal	4time3
4538	0.988	atemporal	4time3
7630	0.932	future	4time3
4695	0.807	present	4time3
7357	0.929	neutral	4time3
8714	0.987	atemporal	4time3
13627	0.944	neutral	4time3
5936	0.92	neutral	4time3
5614	0.986	atemporal	4time3
3198	0.992	atemporal	4time3
13608	0.991	atemporal	4time3
4515	0.987	atemporal	4time3
6382	0.987	atemporal	4time3
8664	0.683	past	4time3
5830	0.988	atemporal	4time3
11843	0.99	atemporal	4time3
3665	0.812	present	4time3
5697	0.987	atemporal	4time3
6423	0.989	atemporal	4time3
11557	0.988	atemporal	4time3
5176	0.991	atemporal	4time3
6684	0.989	atemporal	4time3
12229	0.633	past	4time3
6152	0.989	atemporal	4time3
10878	0.988	atemporal	4time3
2932	0.99	atemporal	4time3
7186	0.992	atemporal	4time3
11399	0.814	present	4time3
6932	0.782	present	4time3
12574	0.896	future	4time3
11396	0.677	past	4time3
14266	0.988	atemporal	4time3
208	0.961	neutral	4time3
12263	0.988	atemporal	4time3
4792	0.738	past	4time3
12826	0.988	atemporal	4time3
9399	0.988	atemporal	4time3
2985	0.989	atemporal	4time3
4362	0.991	atemporal	4time3
7624	0.897	future	4time3
11229	0.988	atemporal	4time3
12209	0.99	atemporal	4time3
8409	0.995	atemporal	4time3
13578	0.991	atemporal	4time3
5321	0.615	past	4time3
10856	0.992	atemporal	4time3
8996	0.99	atemporal	4time3
7789	0.988	atemporal	4time3
5496	0.987	atemporal	4time3
12272	0.988	atemporal	4time3
2001	0.99	atemporal	4time3
3935	0.987	atemporal	4time3
1205	0.783	present	4time3
11227	0.987	atemporal	4time3
12862	0.993	atemporal	4time3
2333	0.993	atemporal	4time3
13289	0.992	atemporal	4time3
10785	0.988	atemporal	4time3
5469	0.99	atemporal	4time3
8633	0.996	atemporal	4time3
5951	0.992	atemporal	4time3
5448	0.988	atemporal	4time3
8067	0.988	atemporal	4time3
14382	0.988	atemporal	4time3
8110	0.99	atemporal	4time3
1982	0.651	past	4time3
14250	0.987	atemporal	4time3
2216	0.987	atemporal	4time3
9658	0.988	atemporal	4time3
2178	0.987	atemporal	4time3
12882	0.99	atemporal	4time3
10583	0.823	present	4time3
7799	0.991	atemporal	4time3
656	0.992	atemporal	4time3
7253	0.988	atemporal	4time3
6429	0.988	atemporal	4time3
8323	0.987	atemporal	4time3
11567	0.776	present	4time3
10197	0.992	atemporal	4time3
8085	0.987	atemporal	4time3
11650	0.992	atemporal	4time3
3626	0.99	atemporal	4time3
10489	0.987	atemporal	4time3
12449	0.987	atemporal	4time3
14201	0.988	atemporal	4time3
2863	0.989	atemporal	4time3
6828	0.987	atemporal	4time3
8637	0.987	atemporal	4time3
2852	0.988	atemporal	4time3
9140	0.989	atemporal	4time3
1132	0.994	atemporal	4time3
12866	0.988	atemporal	4time3
6087	0.989	atemporal	4time3
10922	0.987	atemporal	4time3
10649	0.991	atemporal	4time3
12704	0.781	present	4time3
4733	0.991	atemporal	4time3
2933	0.988	atemporal	4time3
14655	0.986	atemporal	4time3
3353	0.938	neutral	4time3
1689	0.955	neutral	4time3
7536	0.928	future	4time3
861	0.989	atemporal	4time3
10914	0.994	atemporal	4time3
14027	0.99	atemporal	4time3
4148	0.994	atemporal	4time3
10103	0.992	atemporal	4time3
12297	0.987	atemporal	4time3
2643	0.991	atemporal	4time3
6744	0.612	past	4time3
14256	0.991	atemporal	4time3
14841	0.783	present	4time3
8156	0.991	atemporal	4time3
11638	0.99	atemporal	4time3
12908	0.991	atemporal	4time3
11256	0.991	atemporal	4time3
4334	0.993	atemporal	4time3
3868	0.987	atemporal	4time3
2826	0.99	atemporal	4time3
12460	0.92	neutral	4time3
9662	0.991	atemporal	4time3
5276	0.988	atemporal	4time3
14716	0.986	atemporal	4time3
14842	0.992	atemporal	4time3
6343	0.992	atemporal	4time3
317	0.941	neutral	4time3
3323	0.988	atemporal	4time3
4048	0.986	atemporal	4time3
9305	0.993	atemporal	4time3
1874	0.991	atemporal	4time3
14373	0.988	atemporal	4time3
12483	0.987	atemporal	4time3
4924	0.991	atemporal	4time3
2020	0.759	past	4time3
5048	0.986	atemporal	4time3
5685	0.991	atemporal	4time3
1200	0.989	atemporal	4time3
12099	0.988	atemporal	4time3
8377	0.987	atemporal	4time3
2965	0.987	atemporal	4time3
2756	0.987	atemporal	4time3
11644	0.988	atemporal	4time3
8604	0.987	atemporal	4time3
9038	0.991	atemporal	4time3
8568	0.995	atemporal	4time3
1806	0.937	neutral	4time3
9800	0.987	atemporal	4time3
9438	0.987	atemporal	4time3
1736	0.988	atemporal	4time3
10996	0.989	atemporal	4time3
9489	0.991	atemporal	4time3
11031	0.988	atemporal	4time3
7712	0.915	neutral	4time3
11933	0.781	present	4time3
4087	0.991	atemporal	4time3
11264	0.991	atemporal	4time3
13238	0.887	future	4time3
6800	0.672	past	4time3
11148	0.99	atemporal	4time3
12151	0.937	neutral	4time3
9924	0.989	atemporal	4time3
12754	0.989	atemporal	4time3
646	0.988	atemporal	4time3
223	0.991	atemporal	4time3
39	0.992	atemporal	4time3
4106	0.987	atemporal	4time3
1595	0.989	atemporal	4time3
3923	0.905	future	4time3
4370	0.622	past	4time3
2512	0.988	atemporal	4time3
6405	0.996	atemporal	4time3
6233	0.988	atemporal	4time3
668	0.988	atemporal	4time3
3298	0.987	atemporal	4time3
13166	0.9	future	4time3
2226	0.989	atemporal	4time3
14731	0.987	atemporal	4time3
6837	0.985	neutral	4time3
11647	0.989	atemporal	4time3
1569	0.987	atemporal	4time3
3224	0.988	atemporal	4time3
10496	0.992	atemporal	4time3
13922	0.987	atemporal	4time3
13387	0.988	atemporal	4time3
5648	0.993	atemporal	4time3
1893	0.993	atemporal	4time3
5184	0.988	atemporal	4time3
14287	0.989	atemporal	4time3
1694	0.996	atemporal	4time3
6336	0.991	atemporal	4time3
11733	0.993	atemporal	4time3
12771	0.927	future	4time3
10613	0.988	atemporal	4time3
5310	0.848	present	4time3
9023	0.936	future	4time3
5366	0.992	atemporal	4time3
13770	0.986	atemporal	4time3
1317	0.658	past	4time3
530	0.988	atemporal	4time3
13850	0.988	atemporal	4time3
4032	0.992	atemporal	4time3
9827	0.987	atemporal	4time3
12476	0.991	atemporal	4time3
14390	0.994	atemporal	4time3
7462	0.9	future	4time3
8661	0.996	atemporal	4time3
6307	0.989	atemporal	4time3
9818	0.987	atemporal	4time3
3396	0.987	atemporal	4time3
6117	0.992	atemporal	4time3
4323	0.988	atemporal	4time3
14753	0.987	atemporal	4time3
13732	0.988	atemporal	4time3
11252	0.986	atemporal	4time3
6326	0.637	past	4time3
192	0.834	present	4time3
9382	0.989	atemporal	4time3
11112	0.643	past	4time3
10541	0.991	atemporal	4time3
11947	0.988	atemporal	4time3
8663	0.991	atemporal	4time3
2528	0.88	future	4time3
9311	0.68	past	4time3
9065	0.61	past	4time3
4465	0.987	atemporal	4time3
4743	0.87	present	4time3
12419	0.993	atemporal	4time3
8455	0.989	atemporal	4time3
14550	0.96	neutral	4time3
11109	0.987	atemporal	4time3
7109	0.772	past	4time3
323	0.99	atemporal	4time3
969	0.991	atemporal	4time3
13379	0.909	future	4time3
12552	0.995	atemporal	4time3
8660	0.989	atemporal	4time3
9959	0.991	atemporal	4time3
3512	0.988	atemporal	4time3
141	0.906	future	4time3
10169	0.99	atemporal	4time3
536	0.991	atemporal	4time3
1337	0.99	atemporal	4time3
12827	0.988	atemporal	4time3
6716	0.992	atemporal	4time3
9249	0.986	atemporal	4time3
13220	0.987	atemporal	4time3
862	0.992	atemporal	4time3
12591	0.987	atemporal	4time3
14704	0.911	future	4time3
8469	0.995	atemporal	4time3
1847	0.986	atemporal	4time3
9151	0.992	atemporal	4time3
10245	0.989	atemporal	4time3
5304	0.988	atemporal	4time3
3340	0.991	atemporal	4time3
1791	0.991	atemporal	4time3
3058	0.991	atemporal	4time3
9596	0.988	atemporal	4time3
336	0.988	atemporal	4time3
12039	0.99	atemporal	4time3
1224	0.988	atemporal	4time3
10549	0.988	atemporal	4time3
1082	0.989	atemporal	4time3
6258	0.93	neutral	4time3
8647	0.989	atemporal	4time3
10645	0.995	atemporal	4time3
9410	0.993	atemporal	4time3
11727	0.99	atemporal	4time3
14149	0.786	present	4time3
1086	0.993	atemporal	4time3
7159	0.989	atemporal	4time3
7212	0.986	atemporal	4time3
13012	0.992	atemporal	4time3
10329	0.947	neutral	4time3
9176	0.987	atemporal	4time3
13062	0.989	atemporal	4time3
8864	0.991	atemporal	4time3
8002	0.781	present	4time3
13307	0.988	atemporal	4time3
