INSTANCE NO	PREDICTION VALUE	Tense	ITERATION NO
4145	0.991	atemporal	7time123
6908	0.977	atemporal	7time123
8688	0.977	atemporal	7time123
279	0.993	atemporal	7time123
5613	0.985	atemporal	7time123
14835	0.993	atemporal	7time123
1165	0.987	atemporal	7time123
805	0.998	atemporal	7time123
14477	0.999	atemporal	7time123
5495	1.0	temporal	7time123
9422	0.994	atemporal	7time123
1805	0.981	atemporal	7time123
10257	0.989	atemporal	7time123
3713	1.0	temporal	7time123
14516	0.994	atemporal	7time123
1494	0.999	atemporal	7time123
6974	0.992	atemporal	7time123
2818	0.979	atemporal	7time123
3393	0.988	atemporal	7time123
5587	0.994	atemporal	7time123
4297	1.0	atemporal	7time123
10532	0.999	atemporal	7time123
529	0.996	atemporal	7time123
7569	1.0	atemporal	7time123
12409	0.997	atemporal	7time123
5297	0.997	atemporal	7time123
5331	1.0	atemporal	7time123
10923	0.999	atemporal	7time123
13008	0.997	atemporal	7time123
367	0.998	atemporal	7time123
5602	0.999	atemporal	7time123
10420	0.991	atemporal	7time123
573	1.0	temporal	7time123
10905	1.0	atemporal	7time123
626	1.0	atemporal	7time123
12220	0.984	atemporal	7time123
10288	1.0	atemporal	7time123
4731	0.979	atemporal	7time123
9050	0.988	atemporal	7time123
1253	0.977	atemporal	7time123
12582	0.995	atemporal	7time123
1339	0.997	atemporal	7time123
3519	0.98	atemporal	7time123
11670	0.999	atemporal	7time123
2451	0.995	atemporal	7time123
14869	1.0	atemporal	7time123
7210	1.0	temporal	7time123
4082	0.991	atemporal	7time123
14858	0.985	atemporal	7time123
2860	0.985	atemporal	7time123
7690	0.989	atemporal	7time123
10114	0.999	atemporal	7time123
12943	1.0	temporal	7time123
10433	0.993	atemporal	7time123
10530	0.984	atemporal	7time123
9506	0.988	atemporal	7time123
13824	0.988	atemporal	7time123
3497	0.984	atemporal	7time123
8205	0.996	atemporal	7time123
7661	0.983	atemporal	7time123
1597	0.987	atemporal	7time123
9378	0.989	atemporal	7time123
6007	0.997	atemporal	7time123
9733	0.996	atemporal	7time123
8516	0.979	atemporal	7time123
1395	0.999	atemporal	7time123
2679	0.992	atemporal	7time123
2322	0.981	atemporal	7time123
6190	1.0	temporal	7time123
7905	0.997	atemporal	7time123
11496	1.0	temporal	7time123
10117	0.987	atemporal	7time123
11304	0.979	atemporal	7time123
5106	1.0	temporal	7time123
6300	0.996	atemporal	7time123
635	1.0	atemporal	7time123
13723	0.985	atemporal	7time123
13151	0.987	atemporal	7time123
8369	0.988	atemporal	7time123
1836	1.0	temporal	7time123
2928	0.996	atemporal	7time123
3978	0.98	atemporal	7time123
11625	0.993	atemporal	7time123
10078	0.999	atemporal	7time123
1778	0.978	atemporal	7time123
12110	0.999	atemporal	7time123
7651	1.0	temporal	7time123
13560	0.998	atemporal	7time123
6972	1.0	atemporal	7time123
13697	1.0	temporal	7time123
7026	1.0	temporal	7time123
4128	1.0	atemporal	7time123
2284	1.0	temporal	7time123
7260	1.0	atemporal	7time123
4440	1.0	atemporal	7time123
3996	0.994	atemporal	7time123
INSTANCE NO	PREDICTION VALUE	Tense	ITERATION NO
10977	0.992	atemporal	8time123
14532	0.997	atemporal	8time123
5779	1.0	atemporal	8time123
14755	0.997	atemporal	8time123
1883	0.996	atemporal	8time123
7924	1.0	atemporal	8time123
12130	0.992	atemporal	8time123
11613	0.994	atemporal	8time123
8863	0.989	atemporal	8time123
10251	1.0	temporal	8time123
12459	0.99	atemporal	8time123
5458	0.987	atemporal	8time123
5880	1.0	temporal	8time123
3548	0.999	atemporal	8time123
5129	1.0	temporal	8time123
10729	1.0	atemporal	8time123
4717	0.991	atemporal	8time123
6805	0.993	atemporal	8time123
7991	0.987	atemporal	8time123
5042	0.988	atemporal	8time123
208	1.0	atemporal	8time123
8589	0.992	atemporal	8time123
1300	0.999	atemporal	8time123
4724	1.0	temporal	8time123
4664	0.99	atemporal	8time123
5514	0.999	atemporal	8time123
14786	0.999	atemporal	8time123
9927	0.999	atemporal	8time123
2758	0.996	temporal	8time123
9169	1.0	temporal	8time123
8581	0.993	atemporal	8time123
4914	0.999	atemporal	8time123
3888	0.991	atemporal	8time123
1719	0.984	temporal	8time123
894	0.997	atemporal	8time123
7072	0.987	atemporal	8time123
1265	0.999	atemporal	8time123
688	0.997	atemporal	8time123
538	0.998	atemporal	8time123
1566	0.994	atemporal	8time123
5353	0.988	atemporal	8time123
5791	0.985	atemporal	8time123
382	0.996	atemporal	8time123
11482	0.994	atemporal	8time123
14249	1.0	atemporal	8time123
10811	0.999	atemporal	8time123
4854	0.994	atemporal	8time123
5734	0.994	temporal	8time123
8585	0.997	atemporal	8time123
6463	0.998	atemporal	8time123
7338	0.999	atemporal	8time123
2855	1.0	atemporal	8time123
986	0.987	atemporal	8time123
5319	0.986	atemporal	8time123
825	1.0	atemporal	8time123
2927	0.997	atemporal	8time123
8182	0.996	atemporal	8time123
10206	0.995	temporal	8time123
10269	0.991	atemporal	8time123
2481	0.997	atemporal	8time123
511	0.998	atemporal	8time123
4384	0.995	atemporal	8time123
45	1.0	atemporal	8time123
10363	0.989	atemporal	8time123
210	0.996	atemporal	8time123
14665	0.993	atemporal	8time123
11100	1.0	atemporal	8time123
14234	1.0	atemporal	8time123
3821	0.988	atemporal	8time123
4477	1.0	atemporal	8time123
3353	1.0	atemporal	8time123
6531	0.993	atemporal	8time123
755	1.0	atemporal	8time123
5887	0.998	atemporal	8time123
8399	0.999	atemporal	8time123
1269	0.998	atemporal	8time123
7587	0.987	atemporal	8time123
5622	0.989	atemporal	8time123
12480	0.998	atemporal	8time123
4935	0.984	atemporal	8time123
12844	0.996	atemporal	8time123
9403	0.991	atemporal	8time123
14000	0.985	atemporal	8time123
14963	1.0	temporal	8time123
9851	0.993	temporal	8time123
11561	0.989	atemporal	8time123
6275	1.0	temporal	8time123
7730	0.989	atemporal	8time123
422	0.987	atemporal	8time123
13988	0.981	temporal	8time123
898	0.998	atemporal	8time123
13538	1.0	temporal	8time123
171	0.986	atemporal	8time123
6918	0.988	atemporal	8time123
8992	0.987	atemporal	8time123
6309	0.997	atemporal	8time123
914	0.994	atemporal	8time123
5110	1.0	atemporal	8time123
9921	1.0	atemporal	8time123
913	0.999	atemporal	8time123
11530	0.99	atemporal	8time123
1812	0.997	atemporal	8time123
374	1.0	temporal	8time123
8171	0.99	atemporal	8time123
8253	0.991	atemporal	8time123
5468	0.985	atemporal	8time123
4314	0.984	atemporal	8time123
13269	0.99	atemporal	8time123
4687	0.993	atemporal	8time123
14086	1.0	atemporal	8time123
8131	1.0	temporal	8time123
7917	0.985	atemporal	8time123
2315	0.998	atemporal	8time123
12576	1.0	temporal	8time123
762	0.995	atemporal	8time123
13365	0.991	atemporal	8time123
9389	1.0	atemporal	8time123
7436	0.988	atemporal	8time123
3259	1.0	temporal	8time123
7745	0.998	atemporal	8time123
6311	0.987	atemporal	8time123
14109	0.998	atemporal	8time123
11683	0.986	atemporal	8time123
9961	1.0	temporal	8time123
7337	1.0	atemporal	8time123
5894	0.992	atemporal	8time123
12131	0.987	atemporal	8time123
2967	1.0	atemporal	8time123
8765	0.997	atemporal	8time123
12554	0.997	atemporal	8time123
4967	1.0	atemporal	8time123
4190	0.999	atemporal	8time123
13994	1.0	atemporal	8time123
13410	0.994	atemporal	8time123
13937	0.997	atemporal	8time123
8755	1.0	atemporal	8time123
11725	0.999	atemporal	8time123
10397	0.998	atemporal	8time123
5443	0.989	atemporal	8time123
3978	0.984	atemporal	8time123
5453	0.991	atemporal	8time123
8797	0.997	atemporal	8time123
5109	0.993	atemporal	8time123
4308	0.991	atemporal	8time123
415	0.984	atemporal	8time123
10660	0.995	atemporal	8time123
450	1.0	temporal	8time123
2071	0.997	atemporal	8time123
1763	1.0	atemporal	8time123
684	0.999	atemporal	8time123
13510	1.0	atemporal	8time123
8061	0.996	atemporal	8time123
2654	0.986	atemporal	8time123
2574	0.998	atemporal	8time123
7871	0.994	atemporal	8time123
2563	0.999	atemporal	8time123
10748	0.985	atemporal	8time123
6139	0.991	atemporal	8time123
14857	0.997	atemporal	8time123
11578	1.0	temporal	8time123
10667	0.986	atemporal	8time123
2748	0.995	atemporal	8time123
11636	0.989	atemporal	8time123
7089	0.999	atemporal	8time123
1455	0.987	atemporal	8time123
461	0.995	atemporal	8time123
4538	0.994	atemporal	8time123
11214	0.995	atemporal	8time123
5525	0.998	atemporal	8time123
12740	0.987	atemporal	8time123
2848	0.993	atemporal	8time123
3204	0.999	atemporal	8time123
6379	0.99	atemporal	8time123
14761	0.989	atemporal	8time123
3239	0.993	atemporal	8time123
5903	0.991	temporal	8time123
3643	0.993	atemporal	8time123
841	0.999	atemporal	8time123
1153	0.994	atemporal	8time123
10479	0.985	atemporal	8time123
13448	0.994	atemporal	8time123
1572	1.0	temporal	8time123
8473	0.997	atemporal	8time123
1933	1.0	temporal	8time123
9458	0.999	atemporal	8time123
9670	1.0	atemporal	8time123
5668	0.975	temporal	8time123
1979	0.99	atemporal	8time123
9817	1.0	temporal	8time123
4846	0.994	atemporal	8time123
618	0.998	atemporal	8time123
13637	0.991	atemporal	8time123
8459	0.986	atemporal	8time123
9482	0.999	atemporal	8time123
11655	0.999	atemporal	8time123
14555	0.996	atemporal	8time123
6223	0.997	atemporal	8time123
11941	0.991	atemporal	8time123
11009	0.989	atemporal	8time123
14573	1.0	atemporal	8time123
6945	0.986	atemporal	8time123
10180	0.99	atemporal	8time123
10510	0.999	atemporal	8time123
14386	0.991	atemporal	8time123
12121	1.0	temporal	8time123
12256	0.999	atemporal	8time123
11630	0.995	atemporal	8time123
8536	1.0	temporal	8time123
7811	0.973	temporal	8time123
10872	0.999	atemporal	8time123
9450	0.997	atemporal	8time123
7481	0.991	atemporal	8time123
11047	0.99	atemporal	8time123
6858	0.992	atemporal	8time123
12447	0.984	atemporal	8time123
3345	1.0	temporal	8time123
3584	0.989	atemporal	8time123
645	1.0	temporal	8time123
13256	1.0	atemporal	8time123
10309	0.99	atemporal	8time123
8453	0.993	atemporal	8time123
6591	0.985	temporal	8time123
8221	0.992	atemporal	8time123
2156	0.992	atemporal	8time123
5257	0.999	atemporal	8time123
8704	0.985	atemporal	8time123
1394	0.992	atemporal	8time123
12020	1.0	atemporal	8time123
6986	1.0	atemporal	8time123
13659	1.0	atemporal	8time123
8033	0.986	atemporal	8time123
842	0.996	atemporal	8time123
2417	0.986	atemporal	8time123
1739	1.0	temporal	8time123
4576	0.989	atemporal	8time123
4166	0.996	atemporal	8time123
11875	0.994	atemporal	8time123
6385	0.984	atemporal	8time123
10784	1.0	atemporal	8time123
747	0.999	atemporal	8time123
6238	1.0	atemporal	8time123
14080	1.0	atemporal	8time123
12107	0.996	atemporal	8time123
249	0.995	atemporal	8time123
8235	0.993	temporal	8time123
2851	0.984	atemporal	8time123
7253	0.991	atemporal	8time123
11382	0.989	atemporal	8time123
7488	0.996	atemporal	8time123
10773	0.999	atemporal	8time123
5708	1.0	atemporal	8time123
9662	0.996	atemporal	8time123
761	0.986	atemporal	8time123
1999	1.0	atemporal	8time123
7763	0.999	atemporal	8time123
12517	0.99	atemporal	8time123
4766	0.985	atemporal	8time123
2354	0.999	atemporal	8time123
105	0.991	atemporal	8time123
6863	0.985	atemporal	8time123
9017	0.996	atemporal	8time123
7822	0.994	atemporal	8time123
5499	0.988	atemporal	8time123
11383	0.988	atemporal	8time123
9538	0.987	atemporal	8time123
9729	0.977	temporal	8time123
3653	0.991	atemporal	8time123
9644	1.0	atemporal	8time123
10226	0.991	atemporal	8time123
7637	0.999	atemporal	8time123
2199	1.0	temporal	8time123
11986	0.984	atemporal	8time123
10360	1.0	atemporal	8time123
1423	1.0	atemporal	8time123
1041	0.999	atemporal	8time123
11273	0.986	atemporal	8time123
11283	1.0	atemporal	8time123
1331	0.988	atemporal	8time123
6332	1.0	temporal	8time123
1991	0.996	atemporal	8time123
3320	0.998	atemporal	8time123
4640	0.99	atemporal	8time123
11825	0.986	atemporal	8time123
664	0.984	atemporal	8time123
4192	0.997	atemporal	8time123
14441	0.985	atemporal	8time123
2607	0.999	atemporal	8time123
4595	0.993	atemporal	8time123
8275	1.0	atemporal	8time123
414	0.994	atemporal	8time123
10691	0.985	atemporal	8time123
3782	0.998	atemporal	8time123
3061	0.996	atemporal	8time123
11734	0.998	atemporal	8time123
13503	0.998	atemporal	8time123
13589	0.996	atemporal	8time123
6831	0.992	atemporal	8time123
7464	0.989	atemporal	8time123
6768	0.991	atemporal	8time123
5173	0.995	atemporal	8time123
2487	0.988	atemporal	8time123
12532	1.0	atemporal	8time123
10023	0.999	atemporal	8time123
2720	0.991	atemporal	8time123
4438	0.996	atemporal	8time123
12613	1.0	temporal	8time123
9600	0.989	atemporal	8time123
14365	0.999	atemporal	8time123
9370	0.998	atemporal	8time123
9586	0.989	atemporal	8time123
8123	0.992	atemporal	8time123
1987	0.994	atemporal	8time123
160	0.997	atemporal	8time123
14793	0.988	atemporal	8time123
2372	1.0	temporal	8time123
9639	0.986	atemporal	8time123
1177	0.993	atemporal	8time123
11929	0.988	atemporal	8time123
13570	0.994	atemporal	8time123
5292	0.991	atemporal	8time123
11651	0.989	atemporal	8time123
3275	0.993	atemporal	8time123
1364	0.998	atemporal	8time123
12402	0.995	atemporal	8time123
2643	0.995	atemporal	8time123
2530	0.989	atemporal	8time123
14253	1.0	temporal	8time123
5607	0.994	atemporal	8time123
213	1.0	temporal	8time123
6729	0.999	atemporal	8time123
1491	0.984	atemporal	8time123
10467	0.996	atemporal	8time123
9806	0.999	atemporal	8time123
4536	0.986	atemporal	8time123
13758	0.998	atemporal	8time123
10181	0.998	atemporal	8time123
3582	0.986	atemporal	8time123
3231	0.985	atemporal	8time123
12263	1.0	temporal	8time123
2436	0.999	atemporal	8time123
8188	1.0	temporal	8time123
14673	0.993	atemporal	8time123
8665	0.999	atemporal	8time123
8379	0.993	atemporal	8time123
6612	0.99	atemporal	8time123
5850	1.0	atemporal	8time123
14274	0.989	atemporal	8time123
11924	0.999	atemporal	8time123
5144	0.999	atemporal	8time123
7112	0.988	atemporal	8time123
5128	1.0	atemporal	8time123
3266	0.998	atemporal	8time123
14101	0.996	atemporal	8time123
7158	0.984	atemporal	8time123
12579	1.0	atemporal	8time123
12493	0.991	atemporal	8time123
1972	0.978	temporal	8time123
10912	0.994	atemporal	8time123
7322	1.0	temporal	8time123
12572	0.999	atemporal	8time123
11295	0.991	atemporal	8time123
11063	0.987	atemporal	8time123
12467	0.999	atemporal	8time123
6872	1.0	atemporal	8time123
11817	0.993	atemporal	8time123
8690	0.991	temporal	8time123
14125	0.991	atemporal	8time123
263	0.987	atemporal	8time123
2316	0.998	atemporal	8time123
6589	1.0	atemporal	8time123
8451	0.974	temporal	8time123
4212	0.99	atemporal	8time123
3387	0.992	atemporal	8time123
12487	0.99	atemporal	8time123
10441	0.996	atemporal	8time123
11161	0.999	atemporal	8time123
13555	0.998	atemporal	8time123
942	0.996	atemporal	8time123
8342	0.995	atemporal	8time123
568	0.994	atemporal	8time123
4425	1.0	temporal	8time123
3808	0.991	atemporal	8time123
1587	0.993	atemporal	8time123
10075	0.999	atemporal	8time123
8080	0.988	atemporal	8time123
16	0.992	atemporal	8time123
1637	1.0	atemporal	8time123
3438	1.0	temporal	8time123
6937	0.996	atemporal	8time123
14436	0.993	atemporal	8time123
12472	0.988	atemporal	8time123
12078	0.997	atemporal	8time123
14927	0.989	atemporal	8time123
11094	0.999	atemporal	8time123
1575	1.0	temporal	8time123
8875	0.994	atemporal	8time123
3847	1.0	temporal	8time123
7680	1.0	atemporal	8time123
1924	1.0	temporal	8time123
13262	0.998	atemporal	8time123
13989	0.998	atemporal	8time123
11919	0.997	atemporal	8time123
9054	0.999	atemporal	8time123
9500	0.997	atemporal	8time123
6544	0.999	atemporal	8time123
7732	0.988	atemporal	8time123
12541	0.997	atemporal	8time123
12405	0.992	atemporal	8time123
6383	1.0	atemporal	8time123
12866	1.0	temporal	8time123
3839	0.996	temporal	8time123
3116	0.996	atemporal	8time123
11847	0.994	atemporal	8time123
2612	1.0	atemporal	8time123
10446	0.986	atemporal	8time123
1727	0.997	atemporal	8time123
5738	0.991	atemporal	8time123
7198	0.986	atemporal	8time123
5065	0.986	atemporal	8time123
11284	1.0	temporal	8time123
11396	0.999	atemporal	8time123
2560	0.998	atemporal	8time123
8874	0.995	atemporal	8time123
793	0.999	atemporal	8time123
12169	0.991	atemporal	8time123
9046	1.0	temporal	8time123
3214	0.997	atemporal	8time123
4580	1.0	atemporal	8time123
2647	1.0	atemporal	8time123
5016	1.0	temporal	8time123
8346	1.0	temporal	8time123
4523	0.991	atemporal	8time123
2875	0.991	atemporal	8time123
8085	0.999	atemporal	8time123
534	0.999	atemporal	8time123
12244	1.0	temporal	8time123
6036	0.999	atemporal	8time123
6231	0.999	atemporal	8time123
4940	0.985	atemporal	8time123
1742	0.991	atemporal	8time123
9414	0.987	atemporal	8time123
8766	0.986	atemporal	8time123
3456	0.998	atemporal	8time123
12675	0.999	atemporal	8time123
7148	0.994	atemporal	8time123
8848	0.997	atemporal	8time123
10235	1.0	temporal	8time123
13122	0.998	atemporal	8time123
3698	0.995	atemporal	8time123
2310	0.986	atemporal	8time123
5824	0.993	atemporal	8time123
14477	0.99	atemporal	8time123
14985	0.998	atemporal	8time123
4653	0.991	atemporal	8time123
184	0.999	atemporal	8time123
2943	0.994	atemporal	8time123
5430	0.996	atemporal	8time123
5223	0.997	atemporal	8time123
9379	0.994	atemporal	8time123
12779	0.989	atemporal	8time123
2407	0.999	atemporal	8time123
469	0.992	atemporal	8time123
4668	1.0	atemporal	8time123
12916	1.0	temporal	8time123
5747	0.993	atemporal	8time123
14426	0.993	atemporal	8time123
4800	0.999	atemporal	8time123
5413	0.988	atemporal	8time123
1363	0.996	atemporal	8time123
5713	0.985	atemporal	8time123
11489	0.991	temporal	8time123
1646	1.0	atemporal	8time123
13382	1.0	atemporal	8time123
2152	0.996	atemporal	8time123
8864	0.984	atemporal	8time123
4689	0.989	atemporal	8time123
14787	0.999	atemporal	8time123
13109	1.0	temporal	8time123
1412	1.0	temporal	8time123
21	0.992	atemporal	8time123
1817	0.997	atemporal	8time123
6909	0.995	atemporal	8time123
12986	0.99	atemporal	8time123
14195	0.989	atemporal	8time123
5657	1.0	atemporal	8time123
11496	1.0	temporal	8time123
255	0.999	atemporal	8time123
11028	0.988	atemporal	8time123
5834	1.0	temporal	8time123
13239	1.0	atemporal	8time123
3014	0.985	atemporal	8time123
5556	0.998	atemporal	8time123
1410	0.987	atemporal	8time123
2899	0.991	atemporal	8time123
12587	1.0	atemporal	8time123
5943	0.99	atemporal	8time123
2195	0.999	atemporal	8time123
1879	0.994	atemporal	8time123
14180	0.993	atemporal	8time123
6127	1.0	temporal	8time123
9883	1.0	temporal	8time123
74	0.975	temporal	8time123
2254	0.999	atemporal	8time123
10003	0.998	atemporal	8time123
13845	0.99	atemporal	8time123
5043	0.997	atemporal	8time123
650	1.0	temporal	8time123
11245	0.993	atemporal	8time123
12446	0.986	temporal	8time123
1260	0.997	atemporal	8time123
7043	1.0	atemporal	8time123
14570	0.988	atemporal	8time123
2514	0.995	atemporal	8time123
4444	1.0	atemporal	8time123
11550	1.0	temporal	8time123
12468	0.979	temporal	8time123
60	0.991	atemporal	8time123
8357	0.997	atemporal	8time123
7086	0.983	temporal	8time123
3565	0.996	atemporal	8time123
3045	1.0	atemporal	8time123
10772	1.0	atemporal	8time123
6854	0.999	atemporal	8time123
4921	0.989	atemporal	8time123
14084	0.998	atemporal	8time123
8192	0.997	atemporal	8time123
94	0.989	atemporal	8time123
9998	0.991	atemporal	8time123
4090	0.984	temporal	8time123
1112	0.974	temporal	8time123
6312	1.0	atemporal	8time123
7795	0.999	atemporal	8time123
10706	0.99	atemporal	8time123
8852	0.99	atemporal	8time123
4911	0.986	atemporal	8time123
12836	0.991	atemporal	8time123
6320	0.991	atemporal	8time123
11230	0.994	atemporal	8time123
4003	0.991	atemporal	8time123
9018	0.991	atemporal	8time123
8478	0.984	atemporal	8time123
